,blockHash,blockNumber,timestamp,blockReward,blockMevReward,producerReward,feeRecipient,gasLimit,gasUsed,baseFee,txCount,internalTxCount,uncleCount,parentHash,uncleHash,difficulty,posConsensus,relay,consensusAlgorithm,tag,builderPubkey,producerFeeRecipient
0,0x5f1c153829c4ae96b372578cde13a8fead792c04be0d29c14b9165620b504d0f,16157890,1670718515,41898325035684173,42123212307694173,42123212307694173,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,19610234,13640462836,466,32,0,0x2d0ee87a86d77845e04fc9868d9fa376e10a9f5e92e0a7b12a3b509edfe7cdc7,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157890, 'proposerIndex': 398704, 'slot': 5324541, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027', 'producerFeeRecipient': '0x4675c7e5baafbffbca748158becba61ef3b0a263'}",pos,,,
1,0x2d0ee87a86d77845e04fc9868d9fa376e10a9f5e92e0a7b12a3b509edfe7cdc7,16157889,1670718503,47187568188950583,47187568188950583,47187568188950583,0x6d2e03b7effeae98bd302a9f836d0d6ab0002766,30000000,27519470,12351811703,484,70,0,0x727dd2289c8684712d164ced636424eb4f37563c0546638c07e93232b0c12d46,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157889, 'proposerIndex': 117427, 'slot': 5324540, 'epoch': 166391, 'finalized': True}","{'tag': 'blocknative-relay', 'builderPubkey': '0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246', 'producerFeeRecipient': '0x6d2e03b7effeae98bd302a9f836d0d6ab0002766'}",pos,,,
2,0x727dd2289c8684712d164ced636424eb4f37563c0546638c07e93232b0c12d46,16157888,1670718491,24941639182737847,27006419966398887,27006419966398887,0xfeebabe6b0418ec13b30aadf129f5dcdd4f70cea,30000000,11945818,12674394259,94,111,0,0x9b1034cf145601264e7d3fa38bfb9f6c1c36e8ee71d56c00b4fa1c1a9161afa0,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157888, 'proposerIndex': 419864, 'slot': 5324539, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0', 'producerFeeRecipient': '0xffd22b84fb1d46ef74ed6530b2635be61340f347'}",pos,,,
3,0x9b1034cf145601264e7d3fa38bfb9f6c1c36e8ee71d56c00b4fa1c1a9161afa0,16157887,1670718479,16339159359703465,20554569436617672,20554569436617672,0xfeebabe6b0418ec13b30aadf129f5dcdd4f70cea,30000000,25914206,11617740791,94,54,0,0x568b34044023fcb0f39ba14d9b76fe0152c10f7519bc2caa6a9dbda1a9839663,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157887, 'proposerIndex': 118919, 'slot': 5324538, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
4,0x568b34044023fcb0f39ba14d9b76fe0152c10f7519bc2caa6a9dbda1a9839663,16157886,1670718467,15903896941511415,16601349231653833,16601349231653833,0xf2f5c73fa04406b1995e397b55c24ab1f3ea726c,30000000,8200966,12315521184,90,60,0,0xb493c1cb9024573d2b2fe97193c0f733f8b0282e7d5dd9607e3ac2a39b2d83cf,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157886, 'proposerIndex': 161402, 'slot': 5324537, 'epoch': 166391, 'finalized': True}","{'tag': 'bloxroute-max-profit-relay', 'builderPubkey': '0x8b8edce58fafe098763e4fabdeb318d347f9238845f22c507e813186ea7d44adecd3028f9288048f9ad3bc7c7c735fba', 'producerFeeRecipient': '0x4675c7e5baafbffbca748158becba61ef3b0a263'}",pos,,,
5,0xb493c1cb9024573d2b2fe97193c0f733f8b0282e7d5dd9607e3ac2a39b2d83cf,16157885,1670718455,38223305734289600,38475942475574600,38475942475574600,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,11999190,12631391226,109,59,0,0x4359d7cdb7ced59f6f08f71edefce547fb356aa0e956d937508c1fadf7d7f032,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157885, 'proposerIndex': 288123, 'slot': 5324536, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
6,0x4359d7cdb7ced59f6f08f71edefce547fb356aa0e956d937508c1fadf7d7f032,16157884,1670718443,39889008215096799,39547456520816799,39547456520816799,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,28136533,11385056476,144,83,0,0x9e99480cee77986a62d691748640a02eee67f7d1851a5759b5ac2f97a45de963,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157884, 'proposerIndex': 480582, 'slot': 5324535, 'epoch': 166391, 'finalized': True}","{'tag': 'bloxroute-max-profit-relay', 'builderPubkey': '0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27', 'producerFeeRecipient': '0xe447d935db98c67e60e5b61167b4ac94bb1606e2'}",pos,,,
7,0x9e99480cee77986a62d691748640a02eee67f7d1851a5759b5ac2f97a45de963,16157883,1670718431,16617852778832765,0,16617852778832765,0x436347e6309c59446b0f815fa176486fe154058b,30000000,7938258,12096935098,71,60,0,0xa0c8b32f001a28eecaf0eed95870b03607f06612dd8df6740844cc1a449f67d5,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157883, 'proposerIndex': 6237, 'slot': 5324534, 'epoch': 166391, 'finalized': True}",,pos,,,
8,0xa0c8b32f001a28eecaf0eed95870b03607f06612dd8df6740844cc1a449f67d5,16157882,1670718419,33987198132042863,34737408807105795,34737408807105795,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,16224140,11974778388,135,47,0,0x47297d42aa50362ce0460fdacae443ab81ff3bdffb3fc5746f8474dc2aed2822,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157882, 'proposerIndex': 306011, 'slot': 5324533, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x81babeec8c9f2bb9c329fd8a3b176032fe0ab5f3b92a3f44d4575a231c7bd9c31d10b6328ef68ed1e8c02a3dbc8e80f9', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
9,0x47297d42aa50362ce0460fdacae443ab81ff3bdffb3fc5746f8474dc2aed2822,16157881,1670718407,12678391383504720,12678391383504720,12678391383504720,0x388c818ca8b9251b393131c08a736a67ccb19297,30000000,7016585,12828220094,97,40,0,0xafeef0830a98b456385af9647c46f7551f723a24dc54e89760d11904c18c6da9,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157881, 'proposerIndex': 298515, 'slot': 5324532, 'epoch': 166391, 'finalized': True}","{'tag': 'blocknative-relay', 'builderPubkey': '0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
10,0xafeef0830a98b456385af9647c46f7551f723a24dc54e89760d11904c18c6da9,16157880,1670718395,34923915972134191,35592852184636084,35592852184636084,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,29395466,11454154349,118,50,0,0xfa90b6fb5ceef723f769a310f3353166d91052e0aafe60eccb482bdd69a24b85,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157880, 'proposerIndex': 94204, 'slot': 5324531, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27', 'producerFeeRecipient': '0x0b3b161b8abeb6b04cb95c3e6047f80c120a0292'}",pos,,,
11,0xfa90b6fb5ceef723f769a310f3353166d91052e0aafe60eccb482bdd69a24b85,16157879,1670718383,16482691659988334,0,16482691659988334,0x535b918f3724001fd6fb52fcc6cbc220592990a3,30000000,9350557,12020042210,75,83,0,0x19a8d7ba09604e650eb28a3157503c55208b9fb40305d6be3e486e2fa91173ab,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157879, 'proposerIndex': 379391, 'slot': 5324530, 'epoch': 166391, 'finalized': True}",,pos,,,
12,0x19a8d7ba09604e650eb28a3157503c55208b9fb40305d6be3e486e2fa91173ab,16157878,1670718371,18017081488017314,18274904487274814,18274904487274814,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,10922868,12442800027,110,57,0,0x6bdee9846bc31f7eb3c01ead199b808010e0c2f9e934479f6f26e8d969a80c9c,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157878, 'proposerIndex': 478678, 'slot': 5324529, 'epoch': 166391, 'finalized': True}","{'tag': 'ultrasound-relay', 'builderPubkey': '0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027', 'producerFeeRecipient': '0x406494905697d326ef436d3fbc3000341b9b2230'}",pos,,,
13,0x6bdee9846bc31f7eb3c01ead199b808010e0c2f9e934479f6f26e8d969a80c9c,16157877,1670718359,23947655759075630,23659057597121382,23659057597121382,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,9396883,13052243768,81,75,0,0xcbe5da9beff386cdf1577431a1386230a73cbf00bb0f146c8ac82454e1f31002,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157877, 'proposerIndex': 121863, 'slot': 5324528, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
14,0xcbe5da9beff386cdf1577431a1386230a73cbf00bb0f146c8ac82454e1f31002,16157876,1670718347,41666763930670830,41423089874800830,41423089874800830,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,29982176,11603526470,121,66,0,0x6b8add2b5eb16142de7ff9a48fb7bbcbaa98dd0cabc3ace9c4a5d0e422ce2bdf,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157876, 'proposerIndex': 402307, 'slot': 5324527, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc', 'producerFeeRecipient': '0xac10c4b7724d5648438f55d4b32f46e08b2f3fd8'}",pos,,,
15,0x6b8add2b5eb16142de7ff9a48fb7bbcbaa98dd0cabc3ace9c4a5d0e422ce2bdf,16157875,1670718335,20502027065704014,21077157129052641,21077157129052641,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,6781700,12456629094,106,35,0,0x58f498b97e2fa4717948490621828ddfaec3da85560934e4af292fcfa619f342,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157875, 'proposerIndex': 333654, 'slot': 5324526, 'epoch': 166391, 'finalized': True}","{'tag': 'bloxroute-max-profit-relay', 'builderPubkey': '0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
16,0x58f498b97e2fa4717948490621828ddfaec3da85560934e4af292fcfa619f342,16157874,1670718323,142185462162634412,141900470644228236,141900470644228236,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,10973357,12889128416,93,39,0,0xd2b146ea84399d8353fee301c80837b671e603680c80e5a91308c533d91a7c31,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157874, 'proposerIndex': 362445, 'slot': 5324525, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
17,0xd2b146ea84399d8353fee301c80837b671e603680c80e5a91308c533d91a7c31,16157873,1670718311,23805039636055753,26607825576848834,26607825576848834,0x473780deaf4a2ac070bbba936b0cdefe7f267dfc,30000000,9875903,13464054423,106,75,0,0xf152cad19b1f309df41bbe24eb31023a287c2ad47c46d7c20d8f0eff09fa9530,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157873, 'proposerIndex': 449509, 'slot': 5324524, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1daf0ab37a9a204bc5925717f78a795fa2812f8fba8bda10b1b27c554bd7dedd46775106facd72be748eea336f514e9', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
18,0xf152cad19b1f309df41bbe24eb31023a287c2ad47c46d7c20d8f0eff09fa9530,16157872,1670718299,21827073624010886,20232721416426075,20232721416426075,0x3b7faec3181114a99c243608bc822c5436441fff,30000000,27750339,12170865574,81,56,0,0x2cbbffe8a3654fb993088a2df92a1fa1020106d4104538df4449cbc99f3fb204,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157872, 'proposerIndex': 182438, 'slot': 5324523, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1f10d66aa4b73c5d9a6cc38a098b2c6ce031a6750ea2da01918ba3ac57c2ce1e39a0da622bd8ccd7c9930861f949fa2', 'producerFeeRecipient': '0xc25a272a4d2ef4c80173187bf69f4238c5b6564f'}",pos,,,
19,0x2cbbffe8a3654fb993088a2df92a1fa1020106d4104538df4449cbc99f3fb204,16157871,1670718287,38022635999648331,39017251460985016,39017251460985016,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,30000000,10127546,12685963695,103,47,0,0xe20a67db015903293a6b36f1b0e876b9ac763cc43bcd1a8ef175651f68da80d1,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157871, 'proposerIndex': 367063, 'slot': 5324522, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27', 'producerFeeRecipient': '0xeee27662c2b8eba3cd936a23f039f3189633e4c8'}",pos,,,
20,0xe20a67db015903293a6b36f1b0e876b9ac763cc43bcd1a8ef175651f68da80d1,16157870,1670718275,50106519168273965,50731271604762425,50731271604762425,0x199d5ed7f45f4ee35960cf22eade2076e95b253f,30000000,9566700,13287592672,102,56,0,0x7b48acda580545e625a32f7244524a81d90d7c01ec79166eaa21068e411fb7d2,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157870, 'proposerIndex': 470138, 'slot': 5324521, 'epoch': 166391, 'finalized': True}","{'tag': 'bloxroute-regulated-relay', 'builderPubkey': '0xb9b50821ec5f01bb19ec75e0f22264fa9369436544b65c7cf653109dd26ef1f65c4fcaf1b1bcd2a7278afc34455d3da6', 'producerFeeRecipient': '0x8306300ffd616049fd7e4b0354a64da835c1a81c'}",pos,,,
21,0x7b48acda580545e625a32f7244524a81d90d7c01ec79166eaa21068e411fb7d2,16157869,1670718263,9650832921011582,0,9650832921011582,0x84c9add194d2aa08dabff563f95175064bc957dd,30000000,6029874,14361099974,71,42,0,0x613a113039856ce6143c3af1b734664c21382d63684c14616559e80f74af7c69,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157869, 'proposerIndex': 114984, 'slot': 5324520, 'epoch': 166391, 'finalized': True}",,pos,,,
22,0x613a113039856ce6143c3af1b734664c21382d63684c14616559e80f74af7c69,16157868,1670718251,35705072744332153,35924779591834653,35924779591834653,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,19618678,13828841909,222,185,0,0x8a7cb353582cb4c1c5129b59fb60f1e3cd92101780e9cf715a2eea3dbbd09604,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157868, 'proposerIndex': 25092, 'slot': 5324519, 'epoch': 166391, 'finalized': True}","{'tag': 'ultrasound-relay', 'builderPubkey': '0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027', 'producerFeeRecipient': '0x8d564bd294441154dbb6c0b46b1c0569bdb82d4c'}",pos,,,
23,0x8a7cb353582cb4c1c5129b59fb60f1e3cd92101780e9cf715a2eea3dbbd09604,16157867,1670718239,34284675143496116,32133078723776156,32133078723776156,0x3b7faec3181114a99c243608bc822c5436441fff,30000000,29986489,12293534275,63,47,0,0xf967d9ee75f68a214e15ba71cd0de01969fc43b0799c97ce9b5d59efdb0839a2,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157867, 'proposerIndex': 383781, 'slot': 5324518, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1f10d66aa4b73c5d9a6cc38a098b2c6ce031a6750ea2da01918ba3ac57c2ce1e39a0da622bd8ccd7c9930861f949fa2', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
24,0xf967d9ee75f68a214e15ba71cd0de01969fc43b0799c97ce9b5d59efdb0839a2,16157866,1670718227,89314302499310548,89577826375618048,89577826375618048,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,15569218,12235495407,134,108,0,0xa798b6c1de69ffcb6ae7cc96f7a3c63f5e2a7256c8a878862f599852b3666568,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157866, 'proposerIndex': 95428, 'slot': 5324517, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027', 'producerFeeRecipient': '0xebec795c9c8bbd61ffc14a6662944748f299cacf'}",pos,,,
25,0xa798b6c1de69ffcb6ae7cc96f7a3c63f5e2a7256c8a878862f599852b3666568,16157865,1670718215,25175976263039472,30819640367445441,30819640367445441,0xfeebabe6b0418ec13b30aadf129f5dcdd4f70cea,30000000,15753378,12159158387,164,143,0,0x875772e5b70744b30e00fd1c52edc9d60181b3a5e128cd1d08400a584bc24093,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157865, 'proposerIndex': 39522, 'slot': 5324516, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0', 'producerFeeRecipient': '0xebec795c9c8bbd61ffc14a6662944748f299cacf'}",pos,,,
26,0x875772e5b70744b30e00fd1c52edc9d60181b3a5e128cd1d08400a584bc24093,16157864,1670718203,24507469994879302,24224820263118517,24224820263118517,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,9141761,12783217935,104,42,0,0xeb82585b8ca172492575fcffcead428547bb2fe993c8114afdd6832adbd36feb,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157864, 'proposerIndex': 415628, 'slot': 5324515, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
27,0xeb82585b8ca172492575fcffcead428547bb2fe993c8114afdd6832adbd36feb,16157863,1670718191,50079524222725887,49819942388899887,49819942388899887,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,30000000,19098473,12361039706,118,65,0,0x35d1794cb6f125b64a67b4e3afcf6ce7a7b0e998af903aed7a11bf28272ff2d6,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157863, 'proposerIndex': 302765, 'slot': 5324514, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc', 'producerFeeRecipient': '0x4675c7e5baafbffbca748158becba61ef3b0a263'}",pos,,,
28,0x35d1794cb6f125b64a67b4e3afcf6ce7a7b0e998af903aed7a11bf28272ff2d6,16157862,1670718179,15993865454920304,15993865454920304,15993865454920304,0x388c818ca8b9251b393131c08a736a67ccb19297,30000000,8892581,13023892791,97,40,0,0x814bf7a93dcf3041925d956167d37715cb2274d18f643af41ed3ae74c8a4e3a7,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157862, 'proposerIndex': 296272, 'slot': 5324513, 'epoch': 166391, 'finalized': True}","{'tag': 'blocknative-relay', 'builderPubkey': '0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
29,0x814bf7a93dcf3041925d956167d37715cb2274d18f643af41ed3ae74c8a4e3a7,16157861,1670718167,30581999064636198,33837892606431044,33837892606431044,0xfeebabe6b0418ec13b30aadf129f5dcdd4f70cea,30000000,8599810,13757656240,64,61,0,0x8bc2554b863fe3448a8bcf8851007b0255668b41f6baf51eec0c93edc188ed43,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157861, 'proposerIndex': 59007, 'slot': 5324512, 'epoch': 166391, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0x8eb772d96a747ba63af7acdf92dc775a859f76a77e4c6ed124dca6360e74e4e798a75a925eb8fd0dde866317fff18ad0', 'producerFeeRecipient': '0xf8636377b7a998b51a3cf2bd711b870b3ab0ad56'}",pos,,,
30,0x8bc2554b863fe3448a8bcf8851007b0255668b41f6baf51eec0c93edc188ed43,16157860,1670718155,66113541862032099,66339468457904599,66339468457904599,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,16367264,13602669241,144,102,0,0x1d455e095dadf0d195a9b24bf62bf56b764744bf025e40bf796a932017c0af70,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157860, 'proposerIndex': 183686, 'slot': 5324511, 'epoch': 166390, 'finalized': True}","{'tag': 'agnostic-relay', 'builderPubkey': '0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d', 'producerFeeRecipient': '0x0016c20a45c25ad536b6b10e113bb7dc57336ed4'}",pos,,,
31,0x1d455e095dadf0d195a9b24bf62bf56b764744bf025e40bf796a932017c0af70,16157859,1670718143,38260473224121963,37468453694483694,37468453694483694,0x3b7faec3181114a99c243608bc822c5436441fff,30000000,29989045,12092242811,93,33,0,0x515bb2a9c124238019960d000c7a66c156c2d4209c4e2dd4737f33c5ada5db04,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157859, 'proposerIndex': 297708, 'slot': 5324510, 'epoch': 166390, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa1f10d66aa4b73c5d9a6cc38a098b2c6ce031a6750ea2da01918ba3ac57c2ce1e39a0da622bd8ccd7c9930861f949fa2', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
32,0x515bb2a9c124238019960d000c7a66c156c2d4209c4e2dd4737f33c5ada5db04,16157858,1670718131,13424891746341844,0,13424891746341844,0x6ead79c8a48374a697f3d22f165d428f7491677d,30000000,5811071,13094983418,63,31,0,0x03cf5f2802e5d81cb71e2f274baa265b8e16012b401612b67803b2eacd38e244,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157858, 'proposerIndex': 110421, 'slot': 5324509, 'epoch': 166390, 'finalized': True}",,pos,,,
33,0x03cf5f2802e5d81cb71e2f274baa265b8e16012b401612b67803b2eacd38e244,16157857,1670718119,76454024550050459,76681014103230459,76681014103230459,0x690b9a9e9aa1c9db991c7721a92d351db4fac990,30000000,10850496,13564016248,98,87,0,0xc7bfeceac5889dbb0c8b71d7e7f570fb06d2946e61fc544866e116998f7e394b,0x1dcc4de8dec75d7aab85b567b6ccd41ad312451b948a7413f0a142fd40d49347,0,"{'executionBlockNumber': 16157857, 'proposerIndex': 471476, 'slot': 5324508, 'epoch': 166390, 'finalized': True}","{'tag': 'flashbots-relay', 'builderPubkey': '0xa4fb63c2ceeee73d1f1711fadf1c5357ac98cecb999d053be613f469a48f7416999a4da35dd60a7824478661399e6772', 'producerFeeRecipient': '0x388c818ca8b9251b393131c08a736a67ccb19297'}",pos,,,
